,id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_Type,fl_double_glazing,cadastral_income
130,11302270,194829,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9305047,5.3297261,2023.0,60.0,,2.0,1.0,INSTALLED,0,0,1,3.0,0,0,0,0,,,,,1,0
131,11217085,350000,1.0,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,,,,100.0,,,3.0,,0,0,1,26.0,0,0,0,1,5.0,,,,0,0
132,11099788,365000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2232578,3.2370722,2024.0,96.0,,3.0,2.0,INSTALLED,0,0,1,15.0,0,0,0,0,5.0,,,,1,0
133,11018597,175000,1.0,DUPLEX,Wallonia,Hainaut,Charleroi,6000,50.4062845,4.4435078,,97.0,,2.0,2.0,,0,0,0,0.0,0,0,0,1,4.0,321.0,4.0,GAS,1,0
134,11306229,239230,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,73.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
135,11044178,221000,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,62.0,,,1.0,INSTALLED,0,0,1,6.0,0,0,0,1,,50.0,7.0,GAS,1,0
136,11295355,480000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,89.0,,4.0,2.0,USA_HYPER_EQUIPPED,0,0,1,7.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
137,7353326,177200,,BUSINESS,Flanders,Antwerp,Antwerp,2000,,,,44.0,0.0,,,,0,0,0,0.0,0,0,0,1,,,,,0,0
138,11263882,245000,1.0,APARTMENT,Wallonia,Luxembourg,Bastogne,6600,50.0062282,5.7180337,2024.0,79.0,,3.0,1.0,,0,0,1,5.0,0,0,0,0,,,7.0,GAS,0,0
139,11306265,240104,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,66.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
140,11208930,178000,1.0,APARTMENT,Wallonia,Hainaut,Charleroi,6000,,,1955.0,141.0,,4.0,2.0,INSTALLED,0,0,1,,0,0,0,1,6.0,157.0,6.0,CARBON,0,1670
141,11044171,235000,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,69.0,,,1.0,INSTALLED,0,0,1,9.0,0,0,0,1,,50.0,7.0,GAS,1,0
142,11099795,375000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2232578,3.2370722,2024.0,97.0,,3.0,2.0,INSTALLED,0,0,1,15.0,0,0,0,0,5.0,,,,1,0
143,11302305,197671,1.0,PENTHOUSE,Flanders,Limburg,Hasselt,3500,50.9305047,5.3297261,2023.0,52.0,,2.0,1.0,INSTALLED,0,0,1,4.0,0,0,0,0,,,,,1,0
144,11295351,485000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,91.0,,4.0,2.0,USA_HYPER_EQUIPPED,0,0,1,13.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
145,7353323,199200,,BUSINESS,Flanders,Antwerp,Antwerp,2000,,,,49.0,0.0,,,,0,0,0,0.0,0,0,0,1,,,,,0,0
146,11306221,240959,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,63.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
147,11303653,295000,1.0,APARTMENT,Flanders,East Flanders,Gent,9000,51.0274241,3.696983,2025.0,68.0,,4.0,1.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0,0,0,5.0,,,,1,0
148,11263884,245000,1.0,APARTMENT,Wallonia,Luxembourg,Bastogne,6600,50.0062282,5.7180337,2024.0,79.0,,3.0,1.0,,0,0,1,5.0,0,0,0,0,,,7.0,GAS,0,0
150,11306223,240959,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,63.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
151,11044176,238000,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,69.0,,,1.0,INSTALLED,0,0,1,9.0,0,0,0,1,,50.0,7.0,GAS,1,0
152,11099781,399000,1.0,GROUND_FLOOR,Flanders,West Flanders,Brugge,8000,51.2230695,3.236746,2024.0,93.0,,3.0,2.0,INSTALLED,0,0,1,37.0,0,0,0,0,5.0,,,,1,0
153,11295356,495000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,91.0,,4.0,2.0,USA_HYPER_EQUIPPED,0,0,1,13.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
154,11302275,205260,1.0,PENTHOUSE,Flanders,Limburg,Hasselt,3500,50.9305047,5.3297261,2023.0,56.0,,2.0,1.0,INSTALLED,0,0,1,4.0,0,0,0,0,,,,,1,0
155,7016593,910000,1.0,APARTMENT,Flanders,Antwerp,Antwerp,2000,,,,147.0,,,2.0,,0,0,1,13.0,0,0,0,1,,,,,0,0
156,10700876,250000,0.0,MIXED_USE_BUILDING,Wallonia,Hainaut,Charleroi,6000,50.4117081,4.4405918,,260.0,0.0,2.0,4.0,USA_INSTALLED,0,0,1,,0,0,0,1,4.0,348.0,3.0,GAS,0,0
157,11303656,310000,1.0,APARTMENT,Flanders,East Flanders,Gent,9051,51.0274241,3.696983,2025.0,81.0,,4.0,2.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0,0,0,5.0,,,,1,0
158,11306225,240959,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,63.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
159,11044169,255000,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,75.0,,,1.0,INSTALLED,0,0,0,0.0,0,0,0,1,,50.0,7.0,GAS,1,0
160,11263895,265000,1.0,APARTMENT,Wallonia,Luxembourg,Bastogne,6600,50.0062282,5.7180337,2024.0,95.0,,3.0,2.0,,0,0,1,8.0,0,0,0,0,5.0,,7.0,GAS,0,0
161,11295337,550000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,108.0,,4.0,2.0,USA_HYPER_EQUIPPED,0,0,1,21.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
162,11099791,400000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2232456,3.2370482,2024.0,104.0,,3.0,2.0,INSTALLED,0,0,1,15.0,0,0,0,0,5.0,,,,1,0
163,11302274,208552,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9305047,5.3297261,2023.0,55.0,,2.0,1.0,INSTALLED,0,0,1,4.0,0,0,0,0,,,,,1,0
164,11306269,240959,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,69.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
165,10700875,250000,0.0,MIXED_USE_BUILDING,Wallonia,Hainaut,Charleroi,6000,50.4117081,4.4405918,,260.0,0.0,2.0,4.0,USA_INSTALLED,0,0,1,,0,0,0,1,4.0,348.0,3.0,GAS,0,0
166,11044179,386000,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,125.0,,,2.0,INSTALLED,0,0,1,18.0,0,0,0,1,,50.0,7.0,GAS,1,0
167,11101686,262851,1.0,LOFT,Wallonia,Walloon Brabant,Nivelles,1300,50.7237045,4.6092538,,186.0,,,0.0,,0,0,1,22.0,0,0,0,1,5.0,110.0,6.0,,0,0
168,11263898,265000,1.0,APARTMENT,Wallonia,Luxembourg,Bastogne,6600,50.0062282,5.7180337,2024.0,95.0,,3.0,2.0,,0,0,1,9.0,0,0,0,0,5.0,,7.0,GAS,0,0
169,11303659,310000,1.0,GROUND_FLOOR,Flanders,East Flanders,Gent,9051,51.0274241,3.696983,2025.0,90.0,,4.0,2.0,USA_HYPER_EQUIPPED,0,0,1,11.0,0,0,0,0,5.0,,,,1,0
170,11295364,565000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,104.0,,4.0,2.0,USA_HYPER_EQUIPPED,0,0,1,7.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
171,11077989,169000,0.0,HOUSE,Wallonia,Hainaut,Charleroi,6000,50.4069373,4.4498348,,176.0,130.0,2.0,4.0,INSTALLED,0,0,1,,0,0,0,1,3.0,213.0,5.0,GAS,1,981
172,11306263,240959,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,63.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
173,11099789,400000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2232578,3.2370722,2024.0,105.0,,3.0,2.0,INSTALLED,0,0,1,20.0,0,0,0,0,5.0,,,,1,0
174,11302318,208709,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9305047,5.3297261,2023.0,55.0,,2.0,1.0,INSTALLED,0,0,1,4.0,0,0,0,0,,,,,1,0
175,11044184,391000,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,125.0,,,3.0,INSTALLED,0,0,1,27.0,0,0,0,1,,50.0,7.0,GAS,1,0
176,11101677,283851,1.0,LOFT,Wallonia,Walloon Brabant,Nivelles,1300,50.7237045,4.6092538,,197.0,,,2.0,,0,0,1,39.0,1,232,0,1,5.0,89.0,6.0,,0,0
177,11263896,267500,1.0,APARTMENT,Wallonia,Luxembourg,Bastogne,6600,50.0062282,5.7180337,2024.0,85.0,,3.0,2.0,,0,0,1,23.0,0,0,0,0,5.0,,7.0,GAS,0,0
178,11292915,120000,1.0,APARTMENT,Wallonia,Hainaut,Charleroi,6000,,,,72.0,,,2.0,INSTALLED,0,0,1,,0,0,0,1,5.0,210.0,5.0,FUELOIL,1,0
179,11295368,585000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,104.0,,4.0,2.0,USA_HYPER_EQUIPPED,0,0,1,7.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
180,11306227,241179,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,65.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
181,11303648,355000,1.0,GROUND_FLOOR,Flanders,East Flanders,Gent,9051,51.0274241,3.696983,2025.0,101.0,,4.0,3.0,USA_HYPER_EQUIPPED,0,0,1,13.0,0,0,0,0,5.0,,,,1,0
182,11207838,240000,1.0,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2334061,4.4084692,2025.0,41.0,,,1.0,,0,0,0,0.0,0,0,0,1,5.0,,,,0,0
183,11302278,217768,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9305047,5.3297261,2023.0,60.0,,2.0,1.0,INSTALLED,0,0,1,3.0,0,0,0,0,,,,,1,0
184,11099798,420000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2232456,3.2370482,2024.0,104.0,,3.0,2.0,INSTALLED,0,0,1,15.0,0,0,0,0,5.0,,,,1,0
185,11263571,500000,0.0,APARTMENT_BLOCK,Wallonia,Hainaut,Charleroi,6000,50.4071318,4.4430593,,316.0,0.0,2.0,5.0,INSTALLED,0,0,0,0.0,0,0,0,1,,777.0,1.0,FUELOIL,1,4962
186,11044181,393000,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,125.0,,,2.0,INSTALLED,0,0,1,18.0,0,0,0,1,,50.0,7.0,GAS,1,0
187,11263888,280000,1.0,APARTMENT,Wallonia,Luxembourg,Bastogne,6600,50.0062282,5.7180337,2024.0,97.0,,3.0,2.0,,0,0,1,5.0,0,0,0,0,5.0,,7.0,GAS,0,0
188,11101681,335455,1.0,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,50.7237045,4.6092538,,99.0,,,2.0,,0,0,1,17.0,0,0,0,1,5.0,102.0,6.0,,0,0
189,11295339,595000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,117.0,,4.0,2.0,USA_HYPER_EQUIPPED,0,0,1,20.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
190,11306203,243138,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,61.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
191,11303644,365000,1.0,APARTMENT,Flanders,East Flanders,Gent,9051,51.0274241,3.696983,2025.0,101.0,,4.0,3.0,USA_HYPER_EQUIPPED,0,0,1,13.0,0,0,0,0,5.0,,,,1,0
192,11302333,235492,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9307846,5.3299163,2023.0,74.0,,2.0,1.0,INSTALLED,0,0,1,14.0,0,0,0,0,,,,,1,0
193,11153599,555000,0.0,APARTMENT_BLOCK,Wallonia,Hainaut,Charleroi,6000,50.4137886,4.4486226,,199.0,91.0,3.0,0.0,,0,0,0,0.0,0,0,0,1,4.0,,,ELECTRIC,1,0
194,11166679,350000,1.0,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2334061,4.4084692,2025.0,64.0,,,1.0,,0,0,1,5.0,0,0,0,1,5.0,,,,0,0
195,11099796,420000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2232578,3.2370722,2024.0,104.0,,3.0,2.0,INSTALLED,0,0,1,11.0,0,0,0,0,5.0,,,,1,0
196,11306214,243930,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,73.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
197,11044183,395000,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,120.0,,,2.0,INSTALLED,0,0,1,39.0,0,0,0,1,,50.0,7.0,GAS,1,0
198,11101708,345455,1.0,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,50.7237045,4.6092538,,98.0,,,2.0,,0,0,1,40.0,0,0,0,1,5.0,85.0,7.0,,0,0
200,11263897,285000,1.0,APARTMENT,Wallonia,Luxembourg,Bastogne,6600,50.0062282,5.7180337,2024.0,101.0,,3.0,2.0,,0,0,1,7.0,0,0,0,0,5.0,,7.0,GAS,0,0
201,11302271,243196,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9307846,5.3299163,2023.0,60.0,,2.0,1.0,INSTALLED,0,0,1,13.0,0,0,0,0,,,,,1,0
202,11295352,600000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,117.0,,4.0,3.0,USA_HYPER_EQUIPPED,0,0,1,7.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
203,11303658,385000,1.0,GROUND_FLOOR,Flanders,East Flanders,Gent,9051,51.0274241,3.696983,2025.0,104.0,,4.0,3.0,USA_HYPER_EQUIPPED,0,0,1,26.0,0,0,0,0,5.0,,,,1,0
204,11306210,245659,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,63.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
205,11166681,440000,1.0,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2334061,4.4084692,2025.0,105.0,,,2.0,,0,0,1,13.0,0,0,0,1,5.0,,,,0,0
206,11099787,430000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2230695,3.236746,2024.0,98.0,,3.0,2.0,INSTALLED,0,0,1,39.0,0,0,0,0,5.0,,,,1,0
207,11310382,269000,0.0,HOUSE,Flanders,Flemish Brabant,Leuven,3190,,,,85.0,130.0,3.0,1.0,INSTALLED,0,0,1,,0,0,0,0,2.0,405.0,3.0,GAS,0,389
208,11306233,245679,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,63.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
209,10840527,1689000,0.0,EXCEPTIONAL_PROPERTY,Flanders,Antwerp,Mechelen,2860,51.0679495,4.5217611,2007.0,564.0,1610.0,4.0,4.0,INSTALLED,0,1,1,15.0,1,1047,1,0,4.0,112.0,6.0,GAS,1,2988
210,11044186,396000,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,125.0,,,2.0,INSTALLED,0,0,1,29.0,0,0,0,1,,50.0,7.0,GAS,1,0
211,11101674,405455,1.0,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,50.7237045,4.6092538,,116.0,,,2.0,,0,0,1,69.0,0,0,0,1,5.0,115.0,6.0,,0,0
212,11306212,245879,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,65.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
213,11303660,400000,1.0,APARTMENT,Flanders,East Flanders,Gent,9051,51.0274241,3.696983,2025.0,111.0,,4.0,3.0,USA_HYPER_EQUIPPED,0,0,1,27.0,0,0,0,0,5.0,,,,1,0
214,11310381,475000,0.0,HOUSE,Wallonia,Walloon Brabant,Nivelles,1330,,,,171.0,0.0,3.0,4.0,HYPER_EQUIPPED,0,0,0,0.0,0,0,0,1,6.0,255.0,5.0,GAS,1,0
215,11166677,900000,1.0,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2334061,4.4084692,2025.0,164.0,,,4.0,,0,0,1,24.0,0,0,0,1,5.0,,,,0,0
216,11099803,430000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2232456,3.2370482,2024.0,97.0,,3.0,2.0,INSTALLED,0,0,1,13.0,0,0,0,0,5.0,,,,1,0
217,11044185,396000,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,125.0,,,3.0,INSTALLED,0,0,1,17.0,0,0,0,1,,50.0,7.0,GAS,1,0
218,11302324,254763,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9301492,5.3317664,2023.0,58.0,,2.0,1.0,INSTALLED,0,0,1,9.0,0,0,0,0,,,,,1,0
219,11295345,630000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8558275,4.3486442,2023.0,129.0,,4.0,3.0,USA_HYPER_EQUIPPED,0,0,1,19.0,0,0,0,1,5.0,45.0,7.0,GAS,1,0
220,11306247,250930,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,73.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
221,11263899,285000,1.0,APARTMENT,Wallonia,Luxembourg,Bastogne,6600,50.0062282,5.7180337,2024.0,95.0,,3.0,2.0,,0,0,1,9.0,0,0,0,0,5.0,,7.0,GAS,0,0
222,11310379,475000,0.0,HOUSE,Wallonia,Walloon Brabant,Nivelles,1332,,,,171.0,0.0,3.0,4.0,HYPER_EQUIPPED,0,0,0,0.0,0,0,0,1,6.0,255.0,5.0,GAS,1,0
223,11303665,405000,1.0,APARTMENT,Flanders,East Flanders,Gent,9051,51.0274241,3.696983,2025.0,111.0,,4.0,3.0,USA_HYPER_EQUIPPED,0,0,1,27.0,0,0,0,0,5.0,,,,1,0
224,11099794,455000,1.0,PENTHOUSE,Flanders,West Flanders,Brugge,8000,51.2230695,3.236746,2024.0,97.0,,3.0,2.0,INSTALLED,0,0,1,39.0,0,0,0,0,5.0,,,,1,0
225,11310378,475000,1.0,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1332,,,,171.0,,3.0,4.0,HYPER_EQUIPPED,0,0,0,0.0,0,0,0,1,6.0,255.0,5.0,GAS,1,0
226,11044187,399000,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,125.0,,,3.0,INSTALLED,0,0,1,17.0,0,0,0,1,,50.0,7.0,GAS,1,0
227,11302332,271662,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9309444,5.3290983,2023.0,77.0,,2.0,1.0,INSTALLED,0,0,1,9.0,0,0,0,0,,,,,1,0
228,11306329,264836,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,66.0,,,1.0,,0,0,1,7.0,0,0,0,1,5.0,,,,0,0
229,11303642,435000,1.0,GROUND_FLOOR,Flanders,East Flanders,Gent,9051,51.0274241,3.696983,2025.0,126.0,,4.0,2.0,USA_HYPER_EQUIPPED,0,0,1,19.0,0,0,0,0,5.0,,,,1,0
230,11044188,401000,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,125.0,,,2.0,INSTALLED,0,0,1,29.0,0,0,0,1,,50.0,7.0,GAS,1,0
231,11099792,545000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2232456,3.2370482,2024.0,141.0,,3.0,3.0,INSTALLED,0,0,1,35.0,0,0,0,0,5.0,,,,1,0
232,11263900,285000,1.0,APARTMENT,Wallonia,Luxembourg,Bastogne,6600,50.0062282,5.7180337,2024.0,97.0,,3.0,2.0,,0,0,1,5.0,0,0,0,0,5.0,,7.0,GAS,0,0
233,11310377,475000,1.0,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1330,,,,171.0,,3.0,4.0,HYPER_EQUIPPED,0,0,0,0.0,0,0,0,1,6.0,255.0,5.0,GAS,1,0
234,11302336,272346,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9309444,5.3290983,2023.0,77.0,,2.0,1.0,INSTALLED,0,0,1,10.0,0,0,0,0,,,,,1,0
235,11306361,289045,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,75.0,,,1.0,,0,0,1,17.0,0,0,0,1,5.0,,,,0,0
236,11306051,341000,1.0,APARTMENT,Flanders,East Flanders,Gent,9000,51.0441407,3.7126992,1954.0,104.0,,3.0,3.0,INSTALLED,0,0,1,6.0,0,0,0,0,4.0,149.0,6.0,GAS,1,1036
237,11310375,225000,0.0,HOUSE,Flanders,East Flanders,Gent,9000,,,,155.0,173.0,2.0,4.0,NOT_INSTALLED,0,0,0,0.0,1,104,0,0,,517.0,2.0,GAS,1,317
238,11044182,401000,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,124.0,,,2.0,INSTALLED,0,0,1,39.0,0,0,0,1,,50.0,7.0,GAS,1,0
239,11292725,260000,1.0,FLAT_STUDIO,Brussels-Capital,Brussels,Brussels,1000,50.8435304,4.3458291,2026.0,40.0,,2.0,0.0,,0,0,1,3.0,0,0,0,1,4.0,,,GAS,0,0
240,11099802,580000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2232578,3.2370722,2024.0,127.0,,3.0,3.0,INSTALLED,0,0,1,21.0,0,0,0,0,5.0,,,,1,0
241,11263891,290000,1.0,APARTMENT,Wallonia,Luxembourg,Bastogne,6600,50.0062282,5.7180337,2024.0,100.0,,3.0,2.0,,0,0,1,21.0,0,0,0,0,5.0,,7.0,GAS,0,0
242,11302327,277632,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9300124,5.3322355,2023.0,68.0,,2.0,1.0,INSTALLED,0,0,1,10.0,0,0,0,0,,,,,1,0
243,11306179,292575,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,85.0,,,2.0,,0,0,1,8.0,0,0,0,1,5.0,,,,0,0
244,10886926,301000,1.0,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2266199,4.4009373,2024.0,51.0,,4.0,1.0,HYPER_EQUIPPED,0,0,1,8.0,0,0,0,0,5.0,,,GAS,0,0
245,11099799,580000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2232456,3.2370482,2024.0,144.0,,3.0,3.0,INSTALLED,0,0,1,35.0,0,0,0,0,5.0,,,,1,0
246,11044180,402000,1.0,APARTMENT,Wallonia,Liège,Liège,4000,50.6182094,5.5783806,,125.0,,,3.0,INSTALLED,0,0,1,17.0,0,0,0,1,,50.0,7.0,GAS,1,0
247,11300164,260000,1.0,APARTMENT,Flanders,East Flanders,Gent,9000,51.0749207,3.713325,1965.0,99.0,,2.0,2.0,INSTALLED,0,0,1,4.0,0,0,0,0,4.0,179.0,6.0,GAS,1,728
248,11292724,340000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8435304,4.3458291,2026.0,63.0,,2.0,1.0,,0,0,1,4.0,0,0,0,1,4.0,,,GAS,0,0
249,11278350,310000,1.0,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,50.7111059,4.5911782,,72.0,,,1.0,INSTALLED,0,0,1,4.0,0,0,0,1,,,9.0,GAS,1,0
250,11263892,295000,1.0,APARTMENT,Wallonia,Luxembourg,Bastogne,6600,50.0062282,5.7180337,2024.0,103.0,,3.0,2.0,,0,0,1,17.0,0,0,0,0,5.0,,7.0,GAS,0,0
251,11302319,286666,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9300124,5.3322355,2023.0,63.0,,2.0,1.0,INSTALLED,0,0,1,11.0,0,0,0,0,,,,,1,0
252,11306173,293975,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,85.0,,,2.0,,0,0,1,8.0,0,0,0,1,5.0,,,,0,0
253,11208704,179000,0.0,HOUSE,Wallonia,Liège,Liège,4000,50.654257,5.5555017,1936.0,97.0,167.0,2.0,2.0,INSTALLED,0,0,1,5.0,1,65,0,0,3.0,401.0,3.0,GAS,1,557
254,11099804,599000,1.0,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2232456,3.2370482,2024.0,140.0,,3.0,3.0,INSTALLED,0,0,1,35.0,0,0,0,0,5.0,,,,1,0
255,11278435,425000,1.0,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,50.7111059,4.5911782,,89.0,,,2.0,INSTALLED,0,0,1,18.0,0,0,0,1,,,9.0,GAS,1,0
256,11310370,530000,0.0,HOUSE,Flanders,East Flanders,Gent,9940,,,2024.0,203.0,360.0,3.0,4.0,INSTALLED,0,0,0,0.0,0,0,0,1,5.0,,,,0,0
257,10886927,331000,1.0,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2266199,4.4009373,2024.0,51.0,,4.0,1.0,HYPER_EQUIPPED,0,0,1,8.0,0,0,0,0,5.0,,,GAS,0,0
258,11292722,425000,1.0,GROUND_FLOOR,Brussels-Capital,Brussels,Brussels,1000,50.8435304,4.3458291,2026.0,83.0,,2.0,2.0,,0,0,1,20.0,0,0,0,1,4.0,,,GAS,0,0
259,11306288,302575,1.0,APARTMENT,Wallonia,Namur,Namur,5000,,,,89.0,,,2.0,,0,0,1,8.0,0,0,0,1,5.0,,,,0,0
260,11278434,425000,1.0,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,,,2023.0,90.0,,4.0,2.0,INSTALLED,0,0,1,17.0,0,0,0,1,,,9.0,GAS,1,0
261,11099806,630000,1.0,PENTHOUSE,Flanders,West Flanders,Brugge,8000,51.2232456,3.2370482,2024.0,100.0,,3.0,2.0,INSTALLED,0,0,1,39.0,0,0,0,0,5.0,,,,1,0
262,11302295,305283,1.0,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9300124,5.3322355,2023.0,77.0,,2.0,1.0,INSTALLED,0,0,1,10.0,0,0,0,0,,,,,1,0
263,11310367,220000,0.0,HOUSE,Wallonia,Namur,Dinant,5370,50.3855776,5.2458511,,225.0,210.0,2.0,4.0,,0,0,0,0.0,0,0,0,0,2.0,258.0,4.0,FUELOIL,1,0
264,11294291,495000,1.0,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8259743,4.363851,1958.0,133.0,,2.0,2.0,INSTALLED,0,0,1,5.0,0,0,0,1,4.0,249.0,3.0,GAS,1,2203
